ID PCA,Grupo,Subgrupo,Classe,ID,Descrição,Unidade,Quantidade,Valor Unitário,Valor Total Estimado,Demandante,SIGLA,Quantidade (num),Valor Unitário (num),Valor Total Estimado (num)
8018,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",APARELHO MEDIDOR DE PRESSÃO,508660,"APARELHO MEDIDOR DE PRESSÃO APARELHO DE PRESSÃO TIPO: DIGITAL APLICAÇÃO: AFERIR PRESSÃO ARTERIAL E PULSO. MATERIAL(IS): A SER DEFINIDO COR(ES) E PERSONALIZAÇÃO: A SER DEFINIDO DIMENSÃO(ÕES): A SER DEFINIDO CARACTERÍSTICA(S) ADICIONAL(IS): ALIMENTAÇÃO: 02 PILHAS AAA, REGISTRO ANVISA UNIDADE DE FORNECIMENTO : UNIDADE",UNIDADE,1," R$ 155,06 "," R$ 155,06 ",DIRETORIA DE VIGILÂNCIA SANITÁRIA,DVISA,1.0,155.06,155.06
8051,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",PINÇA,508665,"PINÇA PINÇA TIPO: KELLY HEMOSTÁTICA CURVA APLICAÇÃO: USO HOSPITALAR; MATERIAL(IS): AÇO INOX; DIMENSÃO(ÕES): 16 CM; CARACTERÍSTICA(S) ADICIONAL(IS): : EMBALAGEM PLÁSTICA INDIVIDUAL, CONSTANDO OS DADOS DE IDENTIFICAÇÃO, PROCEDÊNCIA E RASTREABILIDADE; UNIDADE DE FORNECIMENTO : UNIDADE",UNIDADE,840," R$ 23,31 "," R$ 19.580,40 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,840.0,23.31,19580.4
8051,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",PINÇA,508665,"PINÇA PINÇA TIPO: KELLY HEMOSTÁTICA CURVA APLICAÇÃO: USO HOSPITALAR; MATERIAL(IS): AÇO INOX; DIMENSÃO(ÕES): 16 CM; CARACTERÍSTICA(S) ADICIONAL(IS): : EMBALAGEM PLÁSTICA INDIVIDUAL, CONSTANDO OS DADOS DE IDENTIFICAÇÃO, PROCEDÊNCIA E RASTREABILIDADE; UNIDADE DE FORNECIMENTO : UNIDADE",UNIDADE,15," R$ 23,31 "," R$ 349,65 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,15.0,23.31,349.65
8002,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",PINÇA,508667,PINÇA PINÇA TIPO: DENTE DE RATO APLICAÇÃO: USO HOSPITALAR MATERIAL(IS): AÇO INOX COR(ES) E PERSONALIZAÇÃO: A SER DEFINIDO DIMENSÃO(ÕES): 18 CM CARACTERÍSTICA(S) ADICIONAL(IS): COM DENTES 1X2. UNIDADE DE FORNECIMENTO : UNIDADE,UNIDADE,250," R$ 26,23 "," R$ 6.557,50 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,250.0,26.23,6557.5
8002,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",PINÇA,508667,PINÇA PINÇA TIPO: DENTE DE RATO APLICAÇÃO: USO HOSPITALAR MATERIAL(IS): AÇO INOX COR(ES) E PERSONALIZAÇÃO: A SER DEFINIDO DIMENSÃO(ÕES): 18 CM CARACTERÍSTICA(S) ADICIONAL(IS): COM DENTES 1X2. UNIDADE DE FORNECIMENTO : UNIDADE,UNIDADE,20," R$ 26,23 "," R$ 524,60 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,20.0,26.23,524.6
8003,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",CABO PARA BISTURI,508668,"CABO PARA BISTURI CABO, NUMERAÇÃO: 04, APLICAÇÃO: PARA BISTURI COM LÂMINAS DE Nº18 A Nº36, MATERIAL (IS): AÇO INOX, DIMENSÃO(ÕES): 13,5CM DE COMPRIMENTO, VARIAÇÃO ACEITÁVEL DE ±5%, CARACTERÍSTICA(S) ADICIONAL(IS): REGISTRO NA ANVISA.",UNIDADE,1524," R$ 10,31 "," R$ 15.712,44 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,1524.0,10.31,15712.44
7953,MATERIAL GRÁFICO,IMPRESSOS EM GERAL,CARTÃO,510000,"CARTÃO , MATERIAL(IS): PAPEL SULFITE, GRAMATURA: 150G/M², IMPRESSÃO: 4/4, PERSONALIZAÇÃO: A SER DEFINIDA, DIMENSÃO(ÕES): 10CM X 18CM (A X L).",UNIDADE,5000," R$ 0,32 "," R$ 1.600,00 ",DIRETORIA DE ADMINISTRAÇÃO E INFRAESTRUTURA,DAI,5000.0,0.32,1600.0
8323,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",PORTA AGULHA,508672,PORTA AGULHA PORTA-AGULHA TIPO: MAYO HEGAR APLICAÇÃO: USO MÉDICO E CIRÚRGICO MATERIAL(IS): AÇO INOX COR(ES) E PERSONALIZAÇÃO: A SER DEFINIDO DIMENSÃO(ÕES): 16 CM CARACTERÍSTICA(S) ADICIONAL(IS): A SER DEFINIDO UNIDADE DE FORNECIMENTO : UNIDADE,UNIDADE,36," R$ 40,35 "," R$ 1.452,60 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,36.0,40.35,1452.6
8324,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",PINÇA,508674,PINÇA PINÇA TIPO: KELLY RETA APLICAÇÃO: USO HOSPITALAR MATERIAL(IS): A SER DEFINIDO COR(ES) E PERSONALIZAÇÃO: AÇO INOX DIMENSÃO(ÕES): 14 CM CARACTERÍSTICA(S) ADICIONAL(IS): A SER DEFINIDO UNIDADE DE FORNECIMENTO : UNIDADE,UNIDADE,40," R$ 33,37 "," R$ 1.334,80 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,40.0,33.37,1334.8
8024,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",LÂMINA,508698,"LÂMINA , TIPO: RETA Nº 0. APLICAÇÃO: PARA AUXILIAR NA TÉCNICA DE INTUBAÇÃO NASO OU ORO-TRAQUEAL . MATERIAL(IS): AÇO INOX. COR(ES) E PERSONALIZAÇÃO: A SER DEFINIDO. DIMENSSÃO (ÕES): Nº0. CARACTERÍSTICA(S) ADICIONAL(IS): COM LÂMPADA. UNIDADE DE FORNECIMENTO : UNIDADE.",UNIDADE,15," R$ 117,36 "," R$ 1.760,40 ",DIRETORIA DE REDE PRÉ-HOSPITALAR MÓVEL E SANITÁRIO,DREMPS,15.0,117.36,1760.4
7472,MATERIAL DE LIMPEZA E PRODUTO DE HIGIENIZAÇÃO,ARTIGOS E UTENSÍLIOS PARA LIMPEZA,MOP,508714,"MOP , TIPO: PÓ, APRESENTAÇÃO: COMPOSTO POR REFIL 100% ALGODÃO, PONTA CORTADA, MEDINDO 40CM DE LARGURA, SUPORTE PLÁSTICO E CABO EM ALUMÍNIO MEDINDO 1,40M DE COMPRIMENTO, CARACTERÍSTICA(S) ADICIONAL(IS): MEDIDAS COM VARIAÇÃO ACEITÁVEL DE ±10%.",UNIDADE,200," R$ 63,15 "," R$ 12.630,00 ",DIRETORIA DE LOGÍSTICA,DLOG,200.0,63.15,12630.0
9190,SERVIÇOS DE ENERGIA ELÉTRICA,FORNECIMENTO DE ENERGIA ELÉTRICA,FORNECIMENTO DE ENERGIA ELÉTRICA,508717,"FORNECIMENTO DE ENERGIA ELÉTRICA , CARACTERÍSTICA(S): ESPECIALIZADO EM FORNECIMENTO DE ENERGIA ELÉTRICA EM BAIXA TENSÃO, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.019/2020)",MENSAL,3," R$ 1.069.026,20 "," R$ 3.207.078,60 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,3.0,1069026.2,3207078.6
9192,SERVIÇOS DE ENERGIA ELÉTRICA,FORNECIMENTO DE ENERGIA ELÉTRICA,FORNECIMENTO DE ENERGIA ELÉTRICA,508717,"FORNECIMENTO DE ENERGIA ELÉTRICA , CARACTERÍSTICA(S): ESPECIALIZADO EM FORNECIMENTO DE ENERGIA ELÉTRICA EM BAIXA TENSÃO, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.AMAZONAS ENERGIA B)",MENSAL,9," R$ 945.610,02 "," R$ 8.510.490,18 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,9.0,945610.02,8510490.18
7988,MATERIAL GRÁFICO,IMPRESSOS EM GERAL,NOTIFICAÇÃO DE RECEITA,508735,"NOTIFICAÇÃO DE RECEITA, APLICAÇÃO: PARA PRESCRIÇÃO DE MEDICAMENTOS PSICOTRÓPICOS, MATERIAL(IS) CAPA: PAPEL AG, GRAMATURA CAPA: 90G, MATERIAL(IS) MIOLO: PAPEL SUPERBOND, GRAMATURA MIOLO: 56G, IMPRESSÃO: 1/0, COR(ES): AZUL, PERSONALIZAÇÃO: A SER DEFINIDA, DIMENSÃO(ÕES) RECEITA: 20CM X 10CM (A X L), DIMENSÃO(ÕES) CANHOTO: 8CM X 10CM (A X L), DIMENSÃO(ÕES) TOTAL: 28CM X 10CM (A X L), CARACTERÍSTICA(S) ADICIONAL(IS): 50 X 1 VIA, COM NUMERAÇÃO PARA CONTROLE, PICOTE PARA DESTAQUE E ACABAMENTO GRAMPEADO, EM CONFORMIDADE COM A LEGISLAÇÃO ANVISA EM VIGOR, UNIDADE DE FORNECIMENTO: BLOCO COM 50 FOLHAS.",UNIDADE,25000," R$ 5,31 "," R$ 132.750,00 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,25000.0,5.31,132750.0
7989,MATERIAL GRÁFICO,IMPRESSOS EM GERAL,NOTIFICAÇÃO DE RECEITA,508736,"NOTIFICAÇÃO DE RECEITA, APLICAÇÃO: PARA PRESCRIÇÃO DE MEDICAMENTOS PSICOTRÓPICOS ANOREXÍGENOS, MATERIAL(IS) CAPA: PAPEL AG, GRAMATURA CAPA: 90G, MATERIAL(IS) MIOLO: PAPEL SUPERBOND, GRAMATURA MIOLO: 56G, IMPRESSÃO: 1/0, COR(ES): AZUL, PERSONALIZAÇÃO: A SER DEFINIDA, DIMENSÃO(ÕES) RECEITA: 20CM X 10CM (A X L), DIMENSÃO(ÕES) CANHOTO: 8CM X 10CM (A X L), DIMENSÃO(ÕES) TOTAL: 28CM X 10CM (A X L), CARACTERÍSTICA(S) ADICIONAL(IS): 50 X 1 VIA, COM NUMERAÇÃO PARA CONTROLE, PICOTE PARA DESTAQUE E ACABAMENTO GRAMPEADO, EM CONFORMIDADE COM A LEGISLAÇÃO ANVISA EM VIGOR, UNIDADE DE FORNECIMENTO: BLOCO COM 50 FOLHAS.",UNIDADE,5000," R$ 6,49 "," R$ 32.450,00 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,5000.0,6.49,32450.0
7990,MATERIAL GRÁFICO,IMPRESSOS EM GERAL,NOTIFICAÇÃO DE RECEITA,508737,"NOTIFICAÇÃO DE RECEITA, APLICAÇÃO: PARA PRESCRIÇÃO DE MEDICAMENTOS RETINÓIDES SISTÊMICOS, MATERIAL(IS) CAPA: PAPEL AG, GRAMATURA CAPA: 90G, MATERIAL(IS) MIOLO: PAPEL SUPERBOND, GRAMATURA MIOLO: 56G, IMPRESSÃO: 1/0, COR(ES): BRANCA, PERSONALIZAÇÃO: A SER DEFINIDA, DIMENSÃO(ÕES) RECEITA: 20CM X 10CM (A X L), DIMENSÃO(ÕES) CANHOTO: 8CM X 10CM (A X L), DIMENSÃO(ÕES) TOTAL: 28CM X 10CM (A X L), CARACTERÍSTICA(S) ADICIONAL(IS): 50 X 1 VIA, COM NUMERAÇÃO PARA CONTROLE, PICOTE PARA DESTAQUE E ACABAMENTO GRAMPEADO, EM CONFORMIDADE COM A LEGISLAÇÃO ANVISA EM VIGOR, UNIDADE DE FORNECIMENTO: BLOCO COM 50 FOLHAS.",UNIDADE,3000," R$ 5,80 "," R$ 17.400,00 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,3000.0,5.8,17400.0
8595,MATERIAL LABORATORIAL,PRODUTOS PARA SAÚDE - (MATERIAL LABORATORIAL),PÚRPURA DE BROMOCRESOL,508743,"PÚRPURA DE BROMOCRESOL , DESCRIÇÃO:PÚRPURA DE BROMOCRESOL P.A., FÓRMULA MOLECULAR C21H16BR2O5S, PESO MOLECULAR 540,23; UNIDADE DE FORNECIMENTO: FRASCO COM 25 GRAMAS",FRASCO,5," R$ 123,08 "," R$ 615,40 ",DIRETORIA DE LOGÍSTICA,DLOG,5.0,123.08,615.4
7299,MATERIAL DE COPA E COZINHA +,MATERIAIS E UTENSÍLIOS PARA COPA E COZINHA,BOTIJA,508750,"BOTIJA , APLICAÇÃO: PARA GÁS LIQUEFEITO DE PETRÓLEO - GLP, CAPACIDADE: 13KG, CARACTERÍSTICA(S) ADICIONAL(IS): SEM CARGA, RETORNÁVEL, NORMA TÉCNICA ABNT E ANP.",UNIDADE,2," R$ 204,01 "," R$ 408,02 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,2.0,204.01,408.02
6237,"APARELHOS, EQUIPAMENTOS, UTENSÍLIOS MÉDICO-ODONTOLÓGICOS, LABORATORIAL E HOSPITALAR",APARELHOS E UTENSÍLIOS ODONTOLÓGICOS,SELADORA,508753,"SELADORA , TIPO: INDUSTRIAL A VÁCUO APLICAÇÃO: PARA SELAR EMBALAGENS. MATERIAL(IS):GABINETE EM AÇO INOX E TAMPA EM ACRÍLICO DIMENSÃO(ÕES): DIMENSÕES DA CÂMARA (MÍNIMO): 50 X 260 X 360 MM CARACTERÍSTICA(S) ADICIONAL(IS): VELOCIDADE MÍNIMA: 2 CICLOS/MIN; BOMBA A VÁCUO (MÍNIMA): 10 M³/H; GARANTIA: 1 ANO UNIDADE DE FORNECIMENTO : UNIDADE",UNIDADE,2," R$ 1.033,20 "," R$ 2.066,40 ",DIRETORIA DE MATERNIDADE DR. MOURA TAPAJÓZ,DMMT,2.0,1033.2,2066.4
6003,APARELHOS DE MEDIÇÃO E ORIENTAÇÃO,APARELHOS E UTENSÍLIOS DE MEDIÇÃO E CONTROLE,TERMO-HIGRÔMETRO,508754,"TERMO-HIGRÔMETRO , APLICAÇÃO: PARA INDICAÇÃO SIMULTÂNEA DE TEMPERATURA E UMIDADE EM AMBIENTES CLIMATIZADOS, APRESENTAÇÃO: DISPLAY DIGITAL COM DOIS MOSTRADORES, REGISTRO DE MÁXIMO E MÍNIMO, TEMPERATURA COM ESCALA INTERNA DE -10°C A +60°C, VARIAÇÃO ACEITÁVEL DE ±20% E ESCALA EXTERNA DE -50ºC A +70ºC, RESOLUÇÃO DE 0,1°C E PRECISÃO DE 1°C, UMIDADE COM FAIXA DE 10% A 99% OU 20% A 90%, RESOLUÇÃO DE 1% E PRECISÃO DE ±5%, ALIMENTAÇÃO: PILHAS AAA, GARANTIA: MÍNIMA DE 90 DIAS.",UNIDADE,10," R$ 2.412,99 "," R$ 24.129,90 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,10.0,2412.99,24129.9
6230,"APARELHOS, EQUIPAMENTOS, UTENSÍLIOS MÉDICO-ODONTOLÓGICOS, LABORATORIAL E HOSPITALAR",APARELHOS E UTENSÍLIOS LABORATORIAIS,BALANÇA DE PRECISÃO,508755,"BALANÇA DE PRECISÃO ,TIPO: DE PRECISÃO DIGITAL APLICAÇÃO: PESAGEM EM LABORATÓRIOS; CARACTERÍSTICA(S) ADICIONAL(IS): CAPACIDADE MÁXIMA 500 G, SENSIBILIDADE 0,001G. TEMPO DE ESTABILIZAÇÃO 02 SEGUNDOS, SISTEMA MECÂNICO DE PROTEÇÃO A SOBRECARGA, ALIMENTAÇÃO 110/220V. UNIDADE DE FORNECIMENTO : UNIDADE",UNIDADE,4," R$ 3.211,08 "," R$ 12.844,32 ",DIRETORIA DE ATENÇÃO ESPECIALIZADA E APOIO DIAGNÓSTICO,DAEAD,4.0,3211.08,12844.32
6230,"APARELHOS, EQUIPAMENTOS, UTENSÍLIOS MÉDICO-ODONTOLÓGICOS, LABORATORIAL E HOSPITALAR",APARELHOS E UTENSÍLIOS LABORATORIAIS,BALANÇA DE PRECISÃO,508755,"BALANÇA DE PRECISÃO ,TIPO: DE PRECISÃO DIGITAL APLICAÇÃO: PESAGEM EM LABORATÓRIOS; CARACTERÍSTICA(S) ADICIONAL(IS): CAPACIDADE MÁXIMA 500 G, SENSIBILIDADE 0,001G. TEMPO DE ESTABILIZAÇÃO 02 SEGUNDOS, SISTEMA MECÂNICO DE PROTEÇÃO A SOBRECARGA, ALIMENTAÇÃO 110/220V. UNIDADE DE FORNECIMENTO : UNIDADE",UNIDADE,4," R$ 3.211,08 "," R$ 12.844,32 ",DIRETORIA DE MATERNIDADE DR. MOURA TAPAJÓZ,DMMT,4.0,3211.08,12844.32
6195,"APARELHOS, EQUIPAMENTOS, UTENSÍLIOS MÉDICO-ODONTOLÓGICOS, LABORATORIAL E HOSPITALAR",APARELHOS E UTENSÍLIOS HOSPITALARES,PISTOLA DA BIOPSIA,508766,"PISTOLA DA BIOPSIA , TIPO: DE MAMA, APLICAÇÃO: TECIDOS MOLES, CARACTERÍSTICA(S) ADICIONAL(IS) : DOIS GATILHOS PARA DISPARO DE FRENTE E DE TRÁS, ACIONAMENTO COM TRAVA DE SEGURANÇA, AVANÇO ENTRE 12 A 25 MM, RECUPERAÇÃO DE ESPÉCIMES HISTOLÓGICAS SEM A RETIRADA DA AGULHA DO INSTRUMENTO, ACOMPANHA NO MÍNIMO 2 AGULHAS: SENDO 1 DE 12G X 13CM E 1 DE 14G X10 CM, AUTOCLAVÁVEL.",UNIDADE,2," R$ 97,19 "," R$ 194,38 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,2.0,97.19,194.38
9358,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508798,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE CIRURGIA GERAL, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,6," R$ 118,99 "," R$ 713,94 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,6.0,118.99,713.94
8023,MATERIAL HOSPITALAR,"MATERIAL, ACESSÓRIOS E UTENSÍLIOS PARA USO EM HOSPITAIS E AMBULATÓRIOS",LÂMINA,508832,"LÂMINA , TIPO: RETA INFANTIL APLICAÇÃO: AÇO INOX MATERIAL(IS): A SER DEFINIDO COR(ES) E PERSONALIZAÇÃO: A SER DEFINIDO DIMENSÃO(ÕES): Nº 00 CARACTERÍSTICA(S) ADICIONAL(IS): COM LÂMPADA UNIDADE DE FORNECIMENTO : UNIDADE",UNIDADE,15," R$ 105,07 "," R$ 1.576,05 ",DIRETORIA DE REDE PRÉ-HOSPITALAR MÓVEL E SANITÁRIO,DREMPS,15.0,105.07,1576.05
9351,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508838,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE DERMATOLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,2," R$ 104,69 "," R$ 209,38 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,2.0,104.69,209.38
9357,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508839,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE GASTROENTEROLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,3," R$ 126,07 "," R$ 378,21 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,3.0,126.07,378.21
6228,"APARELHOS, EQUIPAMENTOS, UTENSÍLIOS MÉDICO-ODONTOLÓGICOS, LABORATORIAL E HOSPITALAR",APARELHOS E UTENSÍLIOS HOSPITALARES,ELETRODO MÉDICO,508841,"ELETRODO MÉDICO , TIPO: RETO APLICAÇÃO: PARA CANETA DE BISTURI ELÉTRICO. MATERIAL(IS): INOX COR(ES) E PERSONALIZAÇÃO: A SER DEFINIDO DIMENSÃO(ÕES): 45MM CARACTERÍSTICA(S) ADICIONAL(IS): PONTA FACA. UNIDADE DE FORNECIMENTO : UNIDADE",UNIDADE,15," R$ 59,06 "," R$ 885,90 ","DIRETORIA DE VIGILÂNCIA EPIDEMIOLÓGICA, AMBIENTAL, ZOONOSES E DA SAÚDE DO TRABALHO",DVAE,15.0,59.06,885.9
9359,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508865,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE HEMATOLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,1," R$ 196,40 "," R$ 196,40 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,1.0,196.4,196.4
9360,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508876,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE MASTOLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,1," R$ 189,95 "," R$ 189,95 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,1.0,189.95,189.95
9354,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508880,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE INFECTOLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,2," R$ 93,24 "," R$ 186,48 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,2.0,93.24,186.48
9273,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508884,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM DIAGNOSE NA ESPECIALIDADE INFECTOLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",SERVIÇO,1," R$ 80,98 "," R$ 80,98 ","DIRETORIA DE VIGILÂNCIA EPIDEMIOLÓGICA, AMBIENTAL, ZOONOSES E DA SAÚDE DO TRABALHO",DVAE,1.0,80.98,80.98
9353,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508935,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE PEDIATRIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,1," R$ 138,45 "," R$ 138,45 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,1.0,138.45,138.45
9274,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508936,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM PARECER MÉDICO NA ESPECIALIDADE PNEUMOLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",SERVIÇO,1," R$ 180,90 "," R$ 180,90 ","DIRETORIA DE VIGILÂNCIA EPIDEMIOLÓGICA, AMBIENTAL, ZOONOSES E DA SAÚDE DO TRABALHO",DVAE,1.0,180.9,180.9
9356,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508939,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE REUMATOLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,3," R$ 101,69 "," R$ 305,07 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,3.0,101.69,305.07
9352,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,508968,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE NEUROLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,3," R$ 263,10 "," R$ 789,30 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,3.0,263.1,789.3
9355,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS MÉDICOS,509040,"SERVIÇOS MÉDICOS , CARACTERÍSTICA(S): ESPECIALIZADO EM CONSULTA ELETIVA NA ESPECIALIDADE UROLOGIA, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",CONSULTA,2," R$ 145,36 "," R$ 290,72 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,2.0,145.36,290.72
